order_id,order_date,customer,product,category,region,quantity,unit_price,discount,sales,profit
ORD01480,2024-01-09,Customer 1056,Keyboard,Technology,South,7,3385.49,0.0,23698.44,3756.81
ORD06220,2024-01-09,Customer 0884,Keyboard,Technology,South,6,2714.99,0.05,15475.43,3495.18
ORD10081,2024-01-09,Customer 0787,Smartphone,Technology,West,1,61190.29,0.0,61190.29,14557.76
ORD04994,2024-01-09,Customer 0308,Bookshelf,Furniture,West,4,5504.54,0.0,22018.17,1985.96
ORD04589,2024-01-09,Customer 0840,Laptop,Technology,West,4,55466.0,0.1,199677.58,18630.01
ORD00633,2024-01-09,Customer 0675,Laptop,Technology,North,1,77858.15,0.05,73965.24,15128.68
ORD03852,2024-01-09,Customer 0098,Desk,Furniture,North,6,8315.39,0.0,49892.33,6846.66
ORD09275,2024-01-09,Customer 0128,Notebook,Office Supplies,West,7,243.88,0.1,1536.45,297.62
ORD04843,2024-01-09,Customer 1002,Notebook,Office Supplies,West,7,249.68,0.1,1573.01,232.27
ORD07941,2024-01-09,Customer 1095,Office Chair,Furniture,South,2,7102.43,0.0,14204.85,2545.99
ORD10733,2024-01-09,Customer 0786,Keyboard,Technology,North,2,3327.37,0.05,6322.0,753.72
ORD04848,2024-01-09,Customer 0178,Laptop,Technology,West,4,84039.32,0.05,319349.42,29102.84
ORD09323,2024-01-09,Customer 0173,Monitor,Technology,West,1,22304.64,0.0,22304.64,2575.28
ORD06578,2024-01-09,Customer 0255,Notebook,Office Supplies,West,7,493.57,0.05,3282.24,507.2
ORD00482,2024-01-09,Customer 0130,Office Chair,Furniture,West,3,6212.59,0.0,18637.78,4417.23
ORD03642,2024-01-09,Customer 0274,Notebook,Office Supplies,North,4,194.03,0.1,698.5,174.67
ORD11640,2024-01-09,Customer 0878,Pen Set,Office Supplies,North,2,641.32,0.1,1154.38,199.34
ORD04128,2024-01-09,Customer 0434,Pen Set,Office Supplies,West,6,205.03,0.05,1168.66,344.88
ORD01515,2024-01-09,Customer 0320,Printer,Office Supplies,North,4,18939.49,0.05,71970.08,14135.62
ORD00431,2024-01-10,Customer 0093,Keyboard,Technology,West,3,1600.66,0.0,4801.98,726.26
ORD04993,2024-01-10,Customer 1086,Bookshelf,Furniture,West,2,9007.17,0.05,17113.63,3292.27
ORD10140,2024-01-10,Customer 0554,Notebook,Office Supplies,East,5,315.73,0.0,1578.65,365.25
ORD02890,2024-01-10,Customer 1107,Desk,Furniture,West,2,21492.55,0.05,40835.85,4240.51
ORD02769,2024-01-10,Customer 0442,Monitor,Technology,West,5,17487.45,0.0,87437.27,16234.26
ORD09402,2024-01-10,Customer 0112,Printer,Office Supplies,West,2,8744.26,0.05,16614.09,2737.81
ORD11317,2024-01-10,Customer 0297,Printer,Office Supplies,East,7,11801.41,0.05,78479.35,12481.41
ORD04407,2024-01-10,Customer 1085,Smartphone,Technology,East,1,20509.28,0.0,20509.28,3859.52
ORD09447,2024-01-10,Customer 0526,Desk,Furniture,South,2,28317.23,0.15,48139.3,5998.54
ORD11270,2024-01-10,Customer 0581,Pen Set,Office Supplies,West,1,204.71,0.0,204.71,49.67
ORD00427,2024-01-10,Customer 0557,Pen Set,Office Supplies,South,2,121.7,0.05,231.22,55.98
ORD08518,2024-01-10,Customer 0129,Printer,Office Supplies,West,6,11415.29,0.05,65067.17,11669.76
ORD06127,2024-01-10,Customer 0508,Pen Set,Office Supplies,East,3,387.08,0.05,1103.19,154.93
ORD08710,2024-01-10,Customer 0492,Smartphone,Technology,South,5,59440.54,0.1,267482.44,37740.78
ORD03671,2024-01-10,Customer 1104,Pen Set,Office Supplies,North,1,769.7,0.05,731.22,112.09
ORD03664,2024-01-10,Customer 0577,Printer,Office Supplies,South,2,11798.01,0.15,20056.62,5266.95
ORD11765,2024-01-10,Customer 0528,Printer,Office Supplies,East,4,14216.83,0.0,56867.34,10929.29
ORD05789,2024-01-10,Customer 0222,Keyboard,Technology,North,2,2716.11,0.05,5160.6,802.33
ORD03049,2024-01-10,Customer 0583,Pen Set,Office Supplies,West,3,345.79,0.1,933.63,169.15
ORD11477,2024-01-10,Customer 0845,Laptop,Technology,West,5,60255.37,0.0,301276.84,44214.16
ORD02177,2024-01-10,Customer 0482,Printer,Office Supplies,East,6,14377.03,0.0,86262.2,24969.71
ORD04035,2024-01-10,Customer 0569,Desk,Furniture,West,4,25087.6,0.0,100350.39,11834.47
ORD01147,2024-01-10,Customer 0814,Pen Set,Office Supplies,South,6,176.1,0.0,1056.61,250.83
ORD06022,2024-01-10,Customer 0985,Monitor,Technology,East,2,19225.72,0.0,38451.44,6861.49
ORD07496,2024-01-10,Customer 0490,Monitor,Technology,North,7,21283.41,0.05,141534.65,25599.85
ORD06060,2024-01-10,Customer 0270,Printer,Office Supplies,South,1,11195.63,0.1,10076.07,1868.2
ORD11414,2024-01-10,Customer 0049,Pen Set,Office Supplies,South,2,201.56,0.0,403.12,66.72
ORD11667,2024-01-10,Customer 0726,Printer,Office Supplies,South,1,7233.92,0.0,7233.92,1166.63
ORD09903,2024-01-10,Customer 0671,Office Chair,Furniture,West,1,6780.68,0.0,6780.68,1342.19
ORD01637,2024-01-10,Customer 0480,Smartphone,Technology,North,5,59559.91,0.1,268019.59,60552.95
ORD10771,2024-01-10,Customer 0390,Notebook,Office Supplies,South,7,123.32,0.05,820.07,155.97
ORD11305,2024-01-11,Customer 0134,Monitor,Technology,North,6,22740.92,0.0,136445.51,28089.15
ORD07971,2024-01-11,Customer 1162,Keyboard,Technology,North,5,2522.08,0.15,10718.85,1183.29
ORD11571,2024-01-11,Customer 0412,Office Chair,Furniture,North,2,14052.6,0.1,25294.69,2043.36
ORD08900,2024-01-11,Customer 0566,Desk,Furniture,North,7,7973.05,0.0,55811.34,9665.78
ORD07153,2024-01-11,Customer 0287,Laptop,Technology,West,3,81129.89,0.05,231220.2,26817.44
ORD08283,2024-01-11,Customer 1178,Keyboard,Technology,East,3,3343.73,0.0,10031.2,2203.22
ORD09115,2024-01-11,Customer 1173,Smartphone,Technology,East,7,38284.71,0.0,267992.96,31327.58
ORD00070,2024-01-11,Customer 0172,Printer,Office Supplies,South,4,18205.05,0.0,72820.22,20674.74
ORD01535,2024-01-11,Customer 0752,Laptop,Technology,West,7,69574.18,0.0,487019.26,97024.94
ORD00470,2024-01-11,Customer 0340,Office Chair,Furniture,East,4,12555.81,0.05,47712.06,10865.47
ORD11165,2024-01-11,Customer 0242,Monitor,Technology,South,3,24277.9,0.0,72833.7,13413.01
ORD08596,2024-01-11,Customer 0144,Laptop,Technology,South,5,63051.68,0.05,299495.46,28678.63
ORD10028,2024-01-11,Customer 1180,Smartphone,Technology,East,4,28841.01,0.0,115364.04,17200.92
ORD09602,2024-01-11,Customer 0292,Smartphone,Technology,North,2,41127.11,0.1,74028.8,15564.32
ORD03241,2024-01-11,Customer 0404,Pen Set,Office Supplies,North,7,478.51,0.0,3349.55,738.12
ORD00680,2024-01-11,Customer 0780,Laptop,Technology,South,4,75089.45,0.0,300357.79,45687.71
ORD05823,2024-01-11,Customer 0364,Printer,Office Supplies,East,2,18252.3,0.15,31028.91,5281.62
ORD10774,2024-01-11,Customer 0550,Desk,Furniture,South,7,7948.78,0.1,50077.28,11952.86
ORD06515,2024-01-11,Customer 1019,Bookshelf,Furniture,West,2,10988.13,0.05,20877.45,4031.01
ORD05277,2024-01-11,Customer 0016,Printer,Office Supplies,West,6,6503.38,0.0,39020.28,10865.2
ORD01010,2024-01-11,Customer 0162,Monitor,Technology,North,7,21127.73,0.1,133104.68,29534.46
ORD04099,2024-01-11,Customer 0598,Desk,Furniture,South,2,8799.31,0.05,16718.7,3747.32
ORD02640,2024-01-11,Customer 0157,Laptop,Technology,West,2,85704.36,0.15,145697.42,27863.31
ORD02688,2024-01-11,Customer 0741,Office Chair,Furniture,North,2,15205.59,0.1,27370.06,3505.59
ORD05577,2024-01-11,Customer 0031,Notebook,Office Supplies,South,4,468.74,0.1,1687.45,266.78
ORD03760,2024-01-12,Customer 0753,Smartphone,Technology,South,4,62366.81,0.05,236993.88,55941.59
ORD03386,2024-01-12,Customer 0577,Printer,Office Supplies,South,5,11493.4,0.15,48846.95,9541.93
ORD01588,2024-01-12,Customer 0103,Printer,Office Supplies,South,7,14753.76,0.05,98112.51,13236.58
ORD05323,2024-01-12,Customer 0555,Notebook,Office Supplies,East,1,315.24,0.05,299.48,77.12
ORD08721,2024-01-12,Customer 0782,Smartphone,Technology,West,3,51212.67,0.05,145956.12,25065.67
ORD03933,2024-01-12,Customer 0980,Keyboard,Technology,East,3,1643.12,0.05,4682.9,710.01
ORD01799,2024-01-12,Customer 1126,Laptop,Technology,North,1,83570.14,0.05,79391.63,18657.42
ORD10459,2024-01-12,Customer 0174,Monitor,Technology,South,2,18167.47,0.1,32701.45,3657.42
ORD09995,2024-01-12,Customer 0940,Printer,Office Supplies,South,7,5421.23,0.1,34153.77,6990.29
ORD01514,2024-01-12,Customer 0561,Notebook,Office Supplies,South,6,231.46,0.0,1388.76,218.48
ORD09830,2024-01-12,Customer 1036,Bookshelf,Furniture,South,5,8380.52,0.0,41902.6,9458.45
ORD03539,2024-01-12,Customer 0154,Notebook,Office Supplies,South,3,173.55,0.0,520.64,100.8
ORD04162,2024-01-12,Customer 0990,Notebook,Office Supplies,West,3,193.85,0.05,552.47,96.94
ORD08899,2024-01-12,Customer 0656,Smartphone,Technology,West,7,19679.36,0.05,130867.72,27516.78
ORD09989,2024-01-12,Customer 1175,Keyboard,Technology,East,3,1664.08,0.1,4493.02,908.05
ORD01499,2024-01-12,Customer 1059,Laptop,Technology,South,2,61318.3,0.0,122636.61,16981.36
ORD05804,2024-01-12,Customer 0103,Desk,Furniture,South,2,24518.11,0.05,46584.4,8262.6
ORD00692,2024-01-12,Customer 0523,Laptop,Technology,East,6,69548.74,0.0,417292.42,69292.6
ORD06029,2024-01-12,Customer 0226,Monitor,Technology,North,3,24471.82,0.1,66073.92,6638.71
ORD02504,2024-01-12,Customer 1027,Office Chair,Furniture,South,7,16667.68,0.1,105006.38,19654.94
ORD06866,2024-01-12,Customer 0463,Laptop,Technology,South,3,55105.28,0.05,157050.04,15692.5
ORD09260,2024-01-12,Customer 1184,Laptop,Technology,West,6,79601.12,0.1,429846.06,62912.66
ORD00829,2024-01-12,Customer 0752,Desk,Furniture,East,5,8628.41,0.0,43142.05,9476.1
ORD04950,2024-01-12,Customer 0109,Pen Set,Office Supplies,East,3,658.86,0.05,1877.76,308.26
ORD01449,2024-01-12,Customer 0608,Smartphone,Technology,West,6,33351.76,0.0,200110.54,17139.95
ORD04473,2024-01-12,Customer 0354,Office Chair,Furniture,North,2,5583.15,0.05,10607.98,2329.38
ORD09386,2024-01-12,Customer 0605,Keyboard,Technology,West,5,1932.06,0.05,9177.28,1288.53
ORD11883,2024-01-12,Customer 0006,Bookshelf,Furniture,East,6,13345.1,0.05,76067.06,16765.54
ORD02427,2024-01-12,Customer 0176,Notebook,Office Supplies,West,4,207.11,0.05,787.03,226.19
ORD09656,2024-01-12,Customer 0757,Laptop,Technology,South,4,58221.29,0.05,221240.9,41685.15
ORD00289,2024-01-12,Customer 1135,Notebook,Office Supplies,South,3,101.37,0.1,273.7,45.54
ORD00435,2024-01-12,Customer 0738,Office Chair,Furniture,North,4,7639.46,0.05,29029.93,3953.75
ORD10079,2024-01-12,Customer 0553,Office Chair,Furniture,North,6,4887.88,0.1,26394.56,3146.27
ORD01036,2024-01-12,Customer 0459,Desk,Furniture,West,3,20769.82,0.0,62309.46,6534.02
ORD02350,2024-01-12,Customer 0953,Desk,Furniture,South,3,12992.94,0.15,33131.99,5454.91
ORD03184,2024-01-12,Customer 0061,Printer,Office Supplies,South,1,12054.26,0.05,11451.55,2722.42
ORD01497,2024-01-12,Customer 0861,Laptop,Technology,West,6,76878.85,0.05,438209.46,74990.19
ORD07460,2024-01-12,Customer 0616,Printer,Office Supplies,West,2,9182.0,0.0,18364.0,2522.73
ORD04007,2024-01-12,Customer 1027,Smartphone,Technology,West,1,29338.6,0.05,27871.67,3826.3
ORD04198,2024-01-13,Customer 1004,Monitor,Technology,South,7,24925.73,0.0,174480.08,32001.05
ORD05176,2024-01-13,Customer 0982,Printer,Office Supplies,East,7,9607.84,0.05,63892.16,13347.76
ORD01633,2024-01-13,Customer 0230,Monitor,Technology,North,4,21731.34,0.0,86925.34,10942.08
ORD04588,2024-01-13,Customer 1178,Bookshelf,Furniture,South,5,11280.77,0.05,53583.64,11679.52
ORD04239,2024-01-13,Customer 0440,Monitor,Technology,South,6,15748.81,0.0,94492.88,18217.13
ORD02526,2024-01-13,Customer 1004,Desk,Furniture,West,2,11929.6,0.05,22666.23,4708.41
ORD03941,2024-01-13,Customer 1158,Pen Set,Office Supplies,West,7,115.67,0.05,769.22,147.89
ORD02520,2024-01-13,Customer 0079,Desk,Furniture,East,1,28249.81,0.05,26837.32,3943.74
ORD06708,2024-01-13,Customer 0314,Desk,Furniture,North,1,24101.97,0.1,21691.77,4605.2
ORD02454,2024-01-13,Customer 1054,Pen Set,Office Supplies,South,4,257.84,0.1,928.21,213.68
ORD01122,2024-01-13,Customer 0903,Keyboard,Technology,South,2,2980.6,0.1,5365.09,895.06
ORD07103,2024-01-13,Customer 0034,Notebook,Office Supplies,North,5,438.67,0.05,2083.69,335.58
ORD02936,2024-01-13,Customer 0303,Office Chair,Furniture,East,3,12670.93,0.0,38012.79,7094.42
ORD07241,2024-01-13,Customer 0135,Bookshelf,Furniture,South,2,9124.61,0.05,17336.75,2901.77
ORD06213,2024-01-13,Customer 0267,Laptop,Technology,West,5,59650.03,0.1,268425.14,57668.67
ORD06171,2024-01-13,Customer 0240,Smartphone,Technology,South,2,28210.8,0.05,53600.53,10984.14
ORD02386,2024-01-13,Customer 0972,Bookshelf,Furniture,North,2,8568.3,0.15,14566.11,1360.79
ORD03945,2024-01-13,Customer 0794,Printer,Office Supplies,East,1,16971.22,0.05,16122.66,2806.41
ORD07404,2024-01-13,Customer 0534,Bookshelf,Furniture,North,1,4476.71,0.05,4252.87,1005.32
ORD05956,2024-01-13,Customer 0437,Office Chair,Furniture,West,7,5794.05,0.05,38530.45,7688.5
ORD05932,2024-01-13,Customer 1141,Monitor,Technology,East,5,24610.38,0.1,110746.7,14160.75
ORD01812,2024-01-13,Customer 0835,Monitor,Technology,North,2,27570.33,0.05,52383.63,5423.27
ORD07825,2024-01-13,Customer 0844,Bookshelf,Furniture,East,7,7548.48,0.0,52839.34,11046.01
ORD01796,2024-01-13,Customer 0508,Monitor,Technology,South,2,21369.31,0.0,42738.62,5711.81
ORD01788,2024-01-13,Customer 1184,Notebook,Office Supplies,North,4,499.38,0.1,1797.77,413.73
ORD02610,2024-01-13,Customer 0271,Pen Set,Office Supplies,East,4,646.63,0.05,2457.18,636.84
ORD05662,2024-01-13,Customer 0718,Smartphone,Technology,South,6,48961.53,0.05,279080.73,40136.39
ORD05634,2024-01-13,Customer 0587,Laptop,Technology,West,5,62941.47,0.05,298971.96,43635.37
ORD07965,2024-01-13,Customer 0528,Monitor,Technology,South,4,19237.96,0.0,76951.86,6812.06
ORD03362,2024-01-13,Customer 0677,Office Chair,Furniture,North,5,9701.74,0.05,46083.24,10783.88
ORD05885,2024-01-13,Customer 0140,Bookshelf,Furniture,West,7,6212.03,0.0,43484.19,8960.86
ORD06548,2024-01-13,Customer 0601,Pen Set,Office Supplies,East,7,632.4,0.0,4426.78,1126.21
ORD08703,2024-01-13,Customer 0866,Pen Set,Office Supplies,East,6,360.26,0.1,1945.41,513.91
ORD09410,2024-01-13,Customer 1075,Office Chair,Furniture,West,5,13288.43,0.0,66442.17,15343.37
ORD10886,2024-01-13,Customer 0864,Keyboard,Technology,West,2,3716.84,0.0,7433.67,1420.19
ORD08788,2024-01-13,Customer 0322,Bookshelf,Furniture,West,5,11773.46,0.05,55923.95,10841.61
ORD08843,2024-01-13,Customer 0990,Notebook,Office Supplies,South,5,454.38,0.0,2271.88,385.07
ORD08753,2024-01-13,Customer 1040,Smartphone,Technology,West,4,64226.74,0.05,244061.59,44740.49
ORD08717,2024-01-13,Customer 0082,Printer,Office Supplies,South,5,9817.29,0.05,46632.14,5795.7
ORD10436,2024-01-13,Customer 0435,Keyboard,Technology,West,3,2030.92,0.0,6092.76,490.21
ORD09153,2024-01-13,Customer 0307,Desk,Furniture,South,1,24903.74,0.05,23658.55,2066.09
ORD09301,2024-01-13,Customer 0325,Monitor,Technology,North,6,12243.09,0.0,73458.54,7686.11
ORD11320,2024-01-13,Customer 0793,Notebook,Office Supplies,North,2,136.56,0.05,259.47,68.86
ORD10702,2024-01-13,Customer 0701,Monitor,Technology,West,6,15913.8,0.05,90708.68,21537.81
ORD10239,2024-01-13,Customer 0345,Office Chair,Furniture,South,3,16270.19,0.0,48810.58,9216.07
ORD09174,2024-01-13,Customer 0576,Pen Set,Office Supplies,East,7,241.7,0.05,1607.3,440.88
ORD09234,2024-01-13,Customer 0818,Laptop,Technology,East,5,78049.07,0.0,390245.35,80704.24
ORD09892,2024-01-13,Customer 0989,Bookshelf,Furniture,East,6,13670.08,0.0,82020.5,17389.66
ORD01709,2024-01-14,Customer 0949,Printer,Office Supplies,West,1,21696.75,0.1,19527.07,3453.29
ORD06627,2024-01-14,Customer 0640,Keyboard,Technology,East,5,1487.79,0.1,6695.05,958.43
ORD10460,2024-01-14,Customer 0936,Desk,Furniture,South,6,9474.22,0.05,54003.07,10736.26
ORD01226,2024-01-14,Customer 1144,Laptop,Technology,North,5,75139.11,0.05,356910.77,50499.95
ORD03216,2024-01-14,Customer 0713,Monitor,Technology,West,3,12733.27,0.0,38199.82,4764.67
ORD10509,2024-01-14,Customer 1141,Desk,Furniture,South,1,22342.56,0.05,21225.43,1958.95
ORD02302,2024-01-14,Customer 0731,Monitor,Technology,South,1,27402.08,0.0,27402.08,5275.07
ORD09569,2024-01-14,Customer 0453,Office Chair,Furniture,South,5,6953.87,0.1,31292.42,6531.32
ORD08135,2024-01-14,Customer 1013,Monitor,Technology,West,6,20377.47,0.1,110038.34,11314.31
ORD06883,2024-01-14,Customer 0143,Pen Set,Office Supplies,West,1,155.36,0.15,132.06,37.79
ORD01262,2024-01-14,Customer 1088,Pen Set,Office Supplies,East,1,783.67,0.05,744.49,216.64
ORD09676,2024-01-14,Customer 0800,Printer,Office Supplies,West,2,11987.88,0.05,22776.96,5895.1
ORD10786,2024-01-14,Customer 0281,Keyboard,Technology,West,6,2028.64,0.1,10954.67,2187.18
ORD03275,2024-01-14,Customer 1051,Keyboard,Technology,East,2,2031.91,0.05,3860.63,311.04
ORD02605,2024-01-14,Customer 0541,Monitor,Technology,East,5,21997.73,0.1,98989.79,13066.47
ORD04274,2024-01-14,Customer 0627,Keyboard,Technology,East,5,3083.02,0.0,15415.11,2565.0
ORD07750,2024-01-14,Customer 0713,Desk,Furniture,South,7,26659.24,0.05,177283.97,21722.62
ORD08346,2024-01-14,Customer 0704,Office Chair,Furniture,East,6,9265.69,0.0,55594.17,12761.65
ORD03266,2024-01-14,Customer 0361,Keyboard,Technology,West,7,1934.44,0.05,12864.04,2786.93
ORD03657,2024-01-14,Customer 0015,Desk,Furniture,North,5,19773.85,0.05,93925.79,15494.46
ORD01114,2024-01-14,Customer 0793,Bookshelf,Furniture,South,5,12820.97,0.05,60899.59,12905.69
ORD03560,2024-01-14,Customer 1075,Smartphone,Technology,North,3,50688.59,0.0,152065.78,13981.21
ORD02026,2024-01-14,Customer 0985,Desk,Furniture,West,2,19061.41,0.1,34310.54,3315.31
ORD03231,2024-01-14,Customer 0502,Desk,Furniture,West,1,23954.69,0.0,23954.69,5342.37
ORD02475,2024-01-14,Customer 0252,Bookshelf,Furniture,North,6,8125.16,0.0,48750.98,4973.87
ORD07687,2024-01-14,Customer 0900,Keyboard,Technology,West,5,3763.44,0.0,18817.19,4063.63
ORD01092,2024-01-14,Customer 0866,Pen Set,Office Supplies,East,1,295.98,0.1,266.39,43.49
ORD01031,2024-01-14,Customer 0974,Laptop,Technology,East,3,78119.87,0.0,234359.62,46048.26
ORD05833,2024-01-14,Customer 0586,Bookshelf,Furniture,South,4,10237.48,0.1,36854.93,5649.53
ORD03371,2024-01-15,Customer 0464,Bookshelf,Furniture,West,6,12625.29,0.1,68176.55,14492.9
ORD08608,2024-01-15,Customer 0926,Bookshelf,Furniture,East,5,6768.12,0.15,28764.49,6843.28
ORD06552,2024-01-15,Customer 0089,Pen Set,Office Supplies,South,2,467.16,0.05,887.6,124.3
ORD01649,2024-01-15,Customer 0690,Notebook,Office Supplies,West,2,291.6,0.0,583.19,164.21
ORD06598,2024-01-15,Customer 0423,Keyboard,Technology,West,1,3610.47,0.1,3249.42,582.22
ORD00616,2024-01-15,Customer 0111,Bookshelf,Furniture,East,5,9196.71,0.1,41385.21,6115.64
ORD07951,2024-01-15,Customer 0678,Notebook,Office Supplies,North,1,449.09,0.05,426.64,51.62
ORD10913,2024-01-15,Customer 0548,Monitor,Technology,West,6,27775.83,0.05,158322.23,21952.53
ORD03477,2024-01-15,Customer 0169,Printer,Office Supplies,North,6,6087.94,0.0,36527.66,9562.63
ORD02484,2024-01-15,Customer 0999,Printer,Office Supplies,East,5,11845.23,0.0,59226.17,11088.58
ORD07785,2024-01-15,Customer 0916,Notebook,Office Supplies,South,5,360.98,0.05,1714.67,232.05
ORD05078,2024-01-15,Customer 0594,Notebook,Office Supplies,South,3,338.31,0.05,964.19,259.85
ORD00220,2024-01-15,Customer 0676,Bookshelf,Furniture,East,7,3778.59,0.1,23805.12,5150.08
ORD04847,2024-01-15,Customer 0291,Keyboard,Technology,West,2,3769.47,0.05,7162.0,1137.13
ORD02335,2024-01-15,Customer 1047,Monitor,Technology,West,3,27662.23,0.15,70538.69,12796.44
ORD09836,2024-01-15,Customer 0843,Printer,Office Supplies,North,2,13526.35,0.0,27052.7,6510.14
ORD00741,2024-01-15,Customer 1054,Office Chair,Furniture,South,2,16811.83,0.0,33623.67,5154.15
ORD04604,2024-01-15,Customer 0459,Bookshelf,Furniture,South,7,9230.36,0.1,58151.26,7534.64
ORD10260,2024-01-15,Customer 0051,Desk,Furniture,South,2,12952.96,0.05,24610.63,3768.75
ORD02540,2024-01-15,Customer 0811,Pen Set,Office Supplies,West,5,536.01,0.1,2412.06,412.89
ORD00887,2024-01-15,Customer 0489,Desk,Furniture,West,1,14547.3,0.0,14547.3,2639.89
ORD11478,2024-01-15,Customer 0113,Smartphone,Technology,South,3,64689.36,0.15,164957.87,28150.21
ORD08718,2024-01-15,Customer 0034,Desk,Furniture,North,7,15971.28,0.0,111798.96,14706.5
ORD09655,2024-01-15,Customer 1154,Printer,Office Supplies,South,1,11067.01,0.1,9960.31,2354.2
ORD09623,2024-01-15,Customer 0121,Keyboard,Technology,North,3,4072.5,0.05,11606.63,2682.94
ORD03888,2024-01-15,Customer 0482,Laptop,Technology,East,4,68671.36,0.15,233482.62,22854.55
ORD11040,2024-01-15,Customer 1064,Pen Set,Office Supplies,South,3,607.98,0.05,1732.74,285.85
ORD01893,2024-01-15,Customer 0556,Printer,Office Supplies,North,1,7677.73,0.05,7293.84,2086.71
ORD10671,2024-01-15,Customer 0451,Monitor,Technology,West,6,21653.01,0.0,129918.09,16444.12
ORD02532,2024-01-15,Customer 0266,Office Chair,Furniture,West,5,6879.22,0.0,34396.12,4556.25
ORD01913,2024-01-15,Customer 0065,Printer,Office Supplies,North,2,5415.06,0.0,10830.13,2970.55
ORD11078,2024-01-15,Customer 0834,Bookshelf,Furniture,West,6,10667.92,0.05,60807.14,6979.63
ORD07229,2024-01-16,Customer 0407,Keyboard,Technology,West,7,3446.73,0.0,24127.1,4519.17
ORD00076,2024-01-16,Customer 0852,Laptop,Technology,West,4,61059.47,0.0,244237.9,26711.16
ORD09043,2024-01-16,Customer 0709,Keyboard,Technology,North,7,3442.27,0.05,22891.11,2790.2
ORD07006,2024-01-16,Customer 0875,Desk,Furniture,South,6,15490.07,0.05,88293.41,14131.88
